"Any","Codi_Districte_baixa","Nom_Districte_baixa","Codi_Barri_baixa","Nom_Barri_baixa","Codi_Districte_alta","Nom_Districte_alta","Codi_Barri_alta","Nom_Barri_alta","Sexe","Nombre"
"2021","8","Nou Barris",52,"la Prosperitat",6,"Gràcia","30","la Salut","Home",0
"2021","8","Nou Barris",52,"la Prosperitat",6,"Gràcia","31","Vila de Gràcia","Home",7
"2021","8","Nou Barris",52,"la Prosperitat",6,"Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Home",7
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","33","el Baix Guinardó","Home",5
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","34","Can Baró","Home",9
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","35","el Guinardó","Home",15
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","36","la Font d'en Fargues","Home",5
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","37","el Carmel","Home",6
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","38","la Teixonera","Home",3
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","39","Sant Genís dels Agudells","Home",1
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","40","Montbau","Home",2
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","41","la Vall d'Hebron","Home",1
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","42","la Clota","Home",0
"2021","8","Nou Barris",52,"la Prosperitat",7,"Horta-Guinardó","43","Horta","Home",9
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","44","Vilapicina i la Torre Llobeta","Home",16
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","45","Porta","Home",66
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","46","el Turó de la Peira","Home",15
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","47","Can Peguera","Home",1
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","48","la Guineueta","Home",28
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","49","Canyelles","Home",3
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","50","les Roquetes","Home",33
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","51","Verdun","Home",58
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","52","la Prosperitat","Home",252
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","53","la Trinitat Nova","Home",26
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","54","Torre Baró","Home",2
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","55","Ciutat Meridiana","Home",12
"2021","8","Nou Barris",52,"la Prosperitat",8,"Nou Barris","56","Vallbona","Home",0
"2021","8","Nou Barris",52,"la Prosperitat",9,"Sant Andreu","57","la Trinitat Vella","Home",9
"2021","8","Nou Barris",52,"la Prosperitat",9,"Sant Andreu","58","Baró de Viver","Home",4
"2021","8","Nou Barris",52,"la Prosperitat",9,"Sant Andreu","59","el Bon Pastor","Home",8
"2021","8","Nou Barris",52,"la Prosperitat",9,"Sant Andreu","60","Sant Andreu","Home",41
"2021","8","Nou Barris",52,"la Prosperitat",9,"Sant Andreu","61","la Sagrera","Home",18
"2021","8","Nou Barris",52,"la Prosperitat",9,"Sant Andreu","62","el Congrés i els Indians","Home",4
"2021","8","Nou Barris",52,"la Prosperitat",9,"Sant Andreu","63","Navas","Home",11
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","64","Camp de l'Arpa del Clot","Home",7
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","65","el Clot","Home",5
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","66","el Parc i la Llacuna del Poblenou","Home",3
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","67","la Vila Olímpica del Poblenou","Home",1
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","68","el Poblenou","Home",3
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Home",4
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","70","el Besòs i el Maresme","Home",11
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","71","Provençals del Poblenou","Home",4
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","72","Sant Martí de Provençals","Home",2
"2021","8","Nou Barris",52,"la Prosperitat",10,"Sant Martí","73","la Verneda i la Pau","Home",3
"2021","8","Nou Barris",53,"la Trinitat Nova",1,"Ciutat Vella","1","el Raval","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",1,"Ciutat Vella","2","el Gòtic","Home",4
"2021","8","Nou Barris",53,"la Trinitat Nova",1,"Ciutat Vella","3","la Barceloneta","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",1,"Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Home",5
"2021","8","Nou Barris",53,"la Trinitat Nova",2,"Eixample","5","el Fort Pienc","Home",8
"2021","8","Nou Barris",53,"la Trinitat Nova",2,"Eixample","6","la Sagrada Família","Home",3
"2021","8","Nou Barris",53,"la Trinitat Nova",2,"Eixample","7","la Dreta de l'Eixample","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",2,"Eixample","8","l'Antiga Esquerra de l'Eixample","Home",4
"2021","8","Nou Barris",53,"la Trinitat Nova",2,"Eixample","9","la Nova Esquerra de l'Eixample","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",2,"Eixample","10","Sant Antoni","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",3,"Sants-Montjuïc","11","el Poble Sec","Home",7
"2021","8","Nou Barris",53,"la Trinitat Nova",3,"Sants-Montjuïc","12","la Marina del Prat Vermell","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",3,"Sants-Montjuïc","13","la Marina de Port","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",3,"Sants-Montjuïc","14","la Font de la Guatlla","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",3,"Sants-Montjuïc","15","Hostafrancs","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",3,"Sants-Montjuïc","16","la Bordeta","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",3,"Sants-Montjuïc","17","Sants - Badal","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",3,"Sants-Montjuïc","18","Sants","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",4,"Les Corts","19","les Corts","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",4,"Les Corts","20","la Maternitat i Sant Ramon","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",4,"Les Corts","21","Pedralbes","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi","23","Sarrià","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi","24","les Tres Torres","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi","27","el Putget i Farró","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",6,"Gràcia","28","Vallcarca i els Penitents","Home",3
"2021","8","Nou Barris",53,"la Trinitat Nova",6,"Gràcia","29","el Coll","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",6,"Gràcia","30","la Salut","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",6,"Gràcia","31","Vila de Gràcia","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",6,"Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","33","el Baix Guinardó","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","34","Can Baró","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","35","el Guinardó","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","36","la Font d'en Fargues","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","37","el Carmel","Home",9
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","38","la Teixonera","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","39","Sant Genís dels Agudells","Home",4
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","40","Montbau","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","41","la Vall d'Hebron","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","42","la Clota","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",7,"Horta-Guinardó","43","Horta","Home",7
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","44","Vilapicina i la Torre Llobeta","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","45","Porta","Home",24
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","46","el Turó de la Peira","Home",6
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","47","Can Peguera","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","48","la Guineueta","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","49","Canyelles","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","50","les Roquetes","Home",22
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","51","Verdun","Home",7
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","52","la Prosperitat","Home",36
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","53","la Trinitat Nova","Home",44
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","54","Torre Baró","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","55","Ciutat Meridiana","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",8,"Nou Barris","56","Vallbona","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",9,"Sant Andreu","57","la Trinitat Vella","Home",16
"2021","8","Nou Barris",53,"la Trinitat Nova",9,"Sant Andreu","58","Baró de Viver","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",9,"Sant Andreu","59","el Bon Pastor","Home",5
"2021","8","Nou Barris",53,"la Trinitat Nova",9,"Sant Andreu","60","Sant Andreu","Home",7
"2021","8","Nou Barris",53,"la Trinitat Nova",9,"Sant Andreu","61","la Sagrera","Home",5
"2021","8","Nou Barris",53,"la Trinitat Nova",9,"Sant Andreu","62","el Congrés i els Indians","Home",5
"2021","8","Nou Barris",53,"la Trinitat Nova",9,"Sant Andreu","63","Navas","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","64","Camp de l'Arpa del Clot","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","65","el Clot","Home",4
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","66","el Parc i la Llacuna del Poblenou","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","67","la Vila Olímpica del Poblenou","Home",0
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","68","el Poblenou","Home",3
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","70","el Besòs i el Maresme","Home",3
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","71","Provençals del Poblenou","Home",2
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","72","Sant Martí de Provençals","Home",1
"2021","8","Nou Barris",53,"la Trinitat Nova",10,"Sant Martí","73","la Verneda i la Pau","Home",2
"2021","8","Nou Barris",54,"Torre Baró",1,"Ciutat Vella","1","el Raval","Home",0
"2021","8","Nou Barris",54,"Torre Baró",1,"Ciutat Vella","2","el Gòtic","Home",2
"2021","8","Nou Barris",54,"Torre Baró",1,"Ciutat Vella","3","la Barceloneta","Home",1
"2021","8","Nou Barris",54,"Torre Baró",1,"Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Home",0
"2021","8","Nou Barris",54,"Torre Baró",2,"Eixample","5","el Fort Pienc","Home",0
"2021","8","Nou Barris",54,"Torre Baró",2,"Eixample","6","la Sagrada Família","Home",0
"2021","8","Nou Barris",54,"Torre Baró",2,"Eixample","7","la Dreta de l'Eixample","Home",0
"2021","8","Nou Barris",54,"Torre Baró",2,"Eixample","8","l'Antiga Esquerra de l'Eixample","Home",1
"2021","8","Nou Barris",54,"Torre Baró",2,"Eixample","9","la Nova Esquerra de l'Eixample","Home",0
"2021","8","Nou Barris",54,"Torre Baró",2,"Eixample","10","Sant Antoni","Home",1
"2021","8","Nou Barris",54,"Torre Baró",3,"Sants-Montjuïc","11","el Poble Sec","Home",0
"2021","8","Nou Barris",54,"Torre Baró",3,"Sants-Montjuïc","12","la Marina del Prat Vermell","Home",0
"2021","8","Nou Barris",54,"Torre Baró",3,"Sants-Montjuïc","13","la Marina de Port","Home",0
"2021","8","Nou Barris",54,"Torre Baró",3,"Sants-Montjuïc","14","la Font de la Guatlla","Home",0
"2021","8","Nou Barris",54,"Torre Baró",3,"Sants-Montjuïc","15","Hostafrancs","Home",0
"2021","8","Nou Barris",54,"Torre Baró",3,"Sants-Montjuïc","16","la Bordeta","Home",1
"2021","8","Nou Barris",54,"Torre Baró",3,"Sants-Montjuïc","17","Sants - Badal","Home",0
"2021","8","Nou Barris",54,"Torre Baró",3,"Sants-Montjuïc","18","Sants","Home",0
"2021","8","Nou Barris",54,"Torre Baró",4,"Les Corts","19","les Corts","Home",0
"2021","8","Nou Barris",54,"Torre Baró",4,"Les Corts","20","la Maternitat i Sant Ramon","Home",0
"2021","8","Nou Barris",54,"Torre Baró",4,"Les Corts","21","Pedralbes","Home",0
"2021","8","Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Home",0
"2021","8","Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi","23","Sarrià","Home",0
"2021","8","Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi","24","les Tres Torres","Home",0
"2021","8","Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Home",0
"2021","8","Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Home",0
"2021","8","Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi","27","el Putget i Farró","Home",0
"2021","8","Nou Barris",54,"Torre Baró",6,"Gràcia","28","Vallcarca i els Penitents","Home",0
"2021","8","Nou Barris",54,"Torre Baró",6,"Gràcia","29","el Coll","Home",0
"2021","8","Nou Barris",54,"Torre Baró",6,"Gràcia","30","la Salut","Home",0
"2021","8","Nou Barris",54,"Torre Baró",6,"Gràcia","31","Vila de Gràcia","Home",0
"2021","8","Nou Barris",54,"Torre Baró",6,"Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Home",0
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","33","el Baix Guinardó","Home",0
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","34","Can Baró","Home",3
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","35","el Guinardó","Home",1
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","36","la Font d'en Fargues","Home",0
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","37","el Carmel","Home",2
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","38","la Teixonera","Home",1
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","39","Sant Genís dels Agudells","Home",1
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","40","Montbau","Home",0
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","41","la Vall d'Hebron","Home",0
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","42","la Clota","Home",0
"2021","8","Nou Barris",54,"Torre Baró",7,"Horta-Guinardó","43","Horta","Home",0
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","44","Vilapicina i la Torre Llobeta","Home",0
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","45","Porta","Home",2
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","46","el Turó de la Peira","Home",3
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","47","Can Peguera","Home",0
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","48","la Guineueta","Home",2
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","49","Canyelles","Home",0
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","50","les Roquetes","Home",5
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","51","Verdun","Home",0
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","52","la Prosperitat","Home",2
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","53","la Trinitat Nova","Home",1
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","54","Torre Baró","Home",6
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","55","Ciutat Meridiana","Home",8
"2021","8","Nou Barris",54,"Torre Baró",8,"Nou Barris","56","Vallbona","Home",5
"2021","8","Nou Barris",54,"Torre Baró",9,"Sant Andreu","57","la Trinitat Vella","Home",0
"2021","8","Nou Barris",54,"Torre Baró",9,"Sant Andreu","58","Baró de Viver","Home",0
"2021","8","Nou Barris",54,"Torre Baró",9,"Sant Andreu","59","el Bon Pastor","Home",0
"2021","8","Nou Barris",54,"Torre Baró",9,"Sant Andreu","60","Sant Andreu","Home",5
"2021","8","Nou Barris",54,"Torre Baró",9,"Sant Andreu","61","la Sagrera","Home",1
"2021","8","Nou Barris",54,"Torre Baró",9,"Sant Andreu","62","el Congrés i els Indians","Home",0
"2021","8","Nou Barris",54,"Torre Baró",9,"Sant Andreu","63","Navas","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","64","Camp de l'Arpa del Clot","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","65","el Clot","Home",1
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","66","el Parc i la Llacuna del Poblenou","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","67","la Vila Olímpica del Poblenou","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","68","el Poblenou","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","70","el Besòs i el Maresme","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","71","Provençals del Poblenou","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","72","Sant Martí de Provençals","Home",0
"2021","8","Nou Barris",54,"Torre Baró",10,"Sant Martí","73","la Verneda i la Pau","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",1,"Ciutat Vella","1","el Raval","Home",12
"2021","8","Nou Barris",55,"Ciutat Meridiana",1,"Ciutat Vella","2","el Gòtic","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",1,"Ciutat Vella","3","la Barceloneta","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",1,"Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",2,"Eixample","5","el Fort Pienc","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",2,"Eixample","6","la Sagrada Família","Home",9
"2021","8","Nou Barris",55,"Ciutat Meridiana",2,"Eixample","7","la Dreta de l'Eixample","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",2,"Eixample","8","l'Antiga Esquerra de l'Eixample","Home",4
"2021","8","Nou Barris",55,"Ciutat Meridiana",2,"Eixample","9","la Nova Esquerra de l'Eixample","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",2,"Eixample","10","Sant Antoni","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",3,"Sants-Montjuïc","11","el Poble Sec","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",3,"Sants-Montjuïc","12","la Marina del Prat Vermell","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",3,"Sants-Montjuïc","13","la Marina de Port","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",3,"Sants-Montjuïc","14","la Font de la Guatlla","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",3,"Sants-Montjuïc","15","Hostafrancs","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",3,"Sants-Montjuïc","16","la Bordeta","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",3,"Sants-Montjuïc","17","Sants - Badal","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",3,"Sants-Montjuïc","18","Sants","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",4,"Les Corts","19","les Corts","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",4,"Les Corts","20","la Maternitat i Sant Ramon","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",4,"Les Corts","21","Pedralbes","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi","23","Sarrià","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi","24","les Tres Torres","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi","27","el Putget i Farró","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",6,"Gràcia","28","Vallcarca i els Penitents","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",6,"Gràcia","29","el Coll","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",6,"Gràcia","30","la Salut","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",6,"Gràcia","31","Vila de Gràcia","Home",4
"2021","8","Nou Barris",55,"Ciutat Meridiana",6,"Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","33","el Baix Guinardó","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","34","Can Baró","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","35","el Guinardó","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","36","la Font d'en Fargues","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","37","el Carmel","Home",4
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","38","la Teixonera","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","39","Sant Genís dels Agudells","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","40","Montbau","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","41","la Vall d'Hebron","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","42","la Clota","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",7,"Horta-Guinardó","43","Horta","Home",5
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","44","Vilapicina i la Torre Llobeta","Home",7
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","45","Porta","Home",30
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","46","el Turó de la Peira","Home",5
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","47","Can Peguera","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","48","la Guineueta","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","49","Canyelles","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","50","les Roquetes","Home",9
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","51","Verdun","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","52","la Prosperitat","Home",13
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","53","la Trinitat Nova","Home",5
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","54","Torre Baró","Home",9
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","55","Ciutat Meridiana","Home",152
"2021","8","Nou Barris",55,"Ciutat Meridiana",8,"Nou Barris","56","Vallbona","Home",5
"2021","8","Nou Barris",55,"Ciutat Meridiana",9,"Sant Andreu","57","la Trinitat Vella","Home",8
"2021","8","Nou Barris",55,"Ciutat Meridiana",9,"Sant Andreu","58","Baró de Viver","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",9,"Sant Andreu","59","el Bon Pastor","Home",5
"2021","8","Nou Barris",55,"Ciutat Meridiana",9,"Sant Andreu","60","Sant Andreu","Home",12
"2021","8","Nou Barris",55,"Ciutat Meridiana",9,"Sant Andreu","61","la Sagrera","Home",4
"2021","8","Nou Barris",55,"Ciutat Meridiana",9,"Sant Andreu","62","el Congrés i els Indians","Home",3
"2021","8","Nou Barris",55,"Ciutat Meridiana",9,"Sant Andreu","63","Navas","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí","64","Camp de l'Arpa del Clot","Home",5
"2021","8","Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí","65","el Clot","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí","66","el Parc i la Llacuna del Poblenou","Home",2
"2021","8","Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí","67","la Vila Olímpica del Poblenou","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí","68","el Poblenou","Home",1
"2021","8","Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Home",0
"2021","8","Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí","70","el Besòs i el Maresme","Home",4
"2021","8","Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí","71","Provençals del Poblenou","Home",0
